State,Year,Quarter,District,Transaction_Count,Transaction_Amount
gujarat,2024,4,surat district,142200579,1.63868E+11
gujarat,2024,4,porbandar district,1523685,3157815136
gujarat,2024,4,gandhinagar district,43453209,54071233174
gujarat,2024,4,narmada district,3100879,3584085703
gujarat,2024,4,gir somnath district,5413294,9479381631
gujarat,2024,4,valsad district,37119274,38976655683
gujarat,2024,4,panchmahals district,9992151,11566158821
gujarat,2024,4,mahisagar district,4024935,5445074273
gujarat,2024,4,tapi district,5537375,6923767030
gujarat,2024,4,vadodara district,50127445,53696544402
gujarat,2024,4,sabarkantha district,16167565,23322937080
gujarat,2024,4,amreli district,4752695,7749934082
gujarat,2024,4,navsari district,8177865,10595708008
gujarat,2024,4,patan district,16192650,26019194993
gujarat,2024,4,kachchh district,41623911,48516542347
gujarat,2024,4,surendranagar district,9684272,17144297916
gujarat,2024,4,dangs district,1195681,1346885356
gujarat,2024,4,morbi district,13058092,21770334683
gujarat,2024,4,banaskantha district,55387961,86320299442
haryana,2018,1,yamunanagar district,102917,125333909.6
haryana,2018,1,sonipat district,178766,279804665.7
haryana,2018,1,jind district,117357,186842136.2
haryana,2018,1,rohtak district,121728,215207976.2
haryana,2018,1,faridabad district,521939,772738359.2
haryana,2018,1,mahendragarh district,89413,119624308
haryana,2018,1,hisar district,240517,355732765.8
haryana,2018,1,karnal district,169313,247718779.1
haryana,2018,1,fatehabad district,116455,105677674.3
haryana,2018,1,palwal district,97942,145340107.6
haryana,2018,1,charkhi dadri district,32910,49515979.82
haryana,2018,1,ambala district,119503,189250271.9
haryana,2018,1,rewari district,199418,280095218.8
haryana,2018,1,panchkula district,86298,142847688.5
haryana,2018,1,bhiwani district,125150,190361119.4
haryana,2018,1,sirsa district,164867,164313975.9
haryana,2018,1,mewat district,80255,132978792.6
haryana,2018,1,panipat district,183960,263054774.7
haryana,2018,1,gurugram district,1408070,2317083394
haryana,2018,1,kaithal district,98466,149686426.2
haryana,2018,1,kurukshetra district,110204,172343157.3
haryana,2018,1,jhajjar district,115322,187960033.8
haryana,2018,2,yamunanagar district,145792,222903345.7
haryana,2018,2,sonipat district,253130,475518495.5
haryana,2018,2,jind district,155618,316637352.4
haryana,2018,2,rohtak district,179677,372787270.3
haryana,2018,2,faridabad district,698865,1211325239
haryana,2018,2,mahendragarh district,120215,213293581.5
haryana,2018,2,hisar district,320500,627894549.3
haryana,2018,2,karnal district,224254,430353501.6
haryana,2018,2,fatehabad district,169161,203643680.9
haryana,2018,2,palwal district,128161,242183536.6
haryana,2018,2,charkhi dadri district,43322,88537038.62
haryana,2018,2,ambala district,180500,352994750.9
haryana,2018,2,rewari district,263194,453157049.1
haryana,2018,2,panchkula district,130924,264234229.4
haryana,2018,2,bhiwani district,167009,329873004.9
haryana,2018,2,sirsa district,234948,288080253.2
haryana,2018,2,mewat district,115296,249716563.9
haryana,2018,2,panipat district,265754,440169913.4
haryana,2018,2,gurugram district,1893511,3604758915
haryana,2018,2,kaithal district,142167,283466007.1
haryana,2018,2,kurukshetra district,153556,302704098.7
haryana,2018,2,jhajjar district,165377,346182064.8
haryana,2018,3,yamunanagar district,165095,320728121.9
haryana,2018,3,sonipat district,315829,689899150.9
haryana,2018,3,jind district,186905,487064678.2
haryana,2018,3,rohtak district,242013,568546327.5
haryana,2018,3,faridabad district,1058983,1722572594
haryana,2018,3,mahendragarh district,145319,313539207
haryana,2018,3,hisar district,390428,961080725.8
haryana,2018,3,karnal district,282956,594890204
haryana,2018,3,fatehabad district,159967,308682509
haryana,2018,3,palwal district,173758,381999796.5
haryana,2018,3,charkhi dadri district,49278,120685428.9
haryana,2018,3,ambala district,233248,522223540.2
haryana,2018,3,rewari district,350599,643047741.8
haryana,2018,3,panchkula district,171066,391072983.3
haryana,2018,3,bhiwani district,207426,475078358.2
haryana,2018,3,sirsa district,222321,409263123.9
haryana,2018,3,mewat district,138275,371454678.1
haryana,2018,3,panipat district,331409,660571357.3
haryana,2018,3,gurugram district,2877059,5115393852
haryana,2018,3,kaithal district,149271,393148924.8
haryana,2018,3,kurukshetra district,195635,451182253.5
haryana,2018,3,jhajjar district,215184,473013450.7
haryana,2018,4,yamunanagar district,216626,469237640
haryana,2018,4,sonipat district,428989,1037340218
haryana,2018,4,jind district,259036,778822776.5
haryana,2018,4,rohtak district,300319,829370093
haryana,2018,4,faridabad district,2271109,2832603201
haryana,2018,4,mahendragarh district,211639,545441258
haryana,2018,4,hisar district,511206,1476103126
haryana,2018,4,karnal district,356327,883621789.5
haryana,2018,4,fatehabad district,203164,453801170
haryana,2018,4,palwal district,383775,672481291.5
haryana,2018,4,charkhi dadri district,69055,210310441.3
haryana,2018,4,ambala district,313017,778868451.3
haryana,2018,4,rewari district,535609,1038332554
haryana,2018,4,panchkula district,237408,563481852.2
haryana,2018,4,bhiwani district,267720,748611718.7
haryana,2018,4,sirsa district,290380,618718729.6
haryana,2018,4,mewat district,223048,658766830.3
haryana,2018,4,panipat district,427930,960831967
haryana,2018,4,gurugram district,4651606,7834266745
haryana,2018,4,kaithal district,211975,600215099
haryana,2018,4,kurukshetra district,260273,658077491.7
haryana,2018,4,jhajjar district,319972,741571573.9
haryana,2019,1,yamunanagar district,316341,621768079.7
haryana,2019,1,sonipat district,699422,1419939621
haryana,2019,1,jind district,347169,901895353.7
haryana,2019,1,rohtak district,575222,1345411743
haryana,2019,1,faridabad district,4020631,4128377201
haryana,2019,1,mahendragarh district,329809,700858191.1
haryana,2019,1,hisar district,703750,1656524676
haryana,2019,1,karnal district,589011,1295083691
haryana,2019,1,fatehabad district,241196,525503934.4
haryana,2019,1,palwal district,719323,1032542809
haryana,2019,1,charkhi dadri district,87835,251032566.7
haryana,2019,1,ambala district,448912,923757681.9
haryana,2019,1,rewari district,992599,1395914440
haryana,2019,1,panchkula district,336765,690225761
haryana,2019,1,bhiwani district,365815,911210973.4
haryana,2019,1,sirsa district,384247,765910302
haryana,2019,1,mewat district,366223,978845773.9
haryana,2019,1,panipat district,685081,1414874465
haryana,2019,1,gurugram district,8723777,10558099867
haryana,2019,1,kaithal district,286388,720662628.1
haryana,2019,1,kurukshetra district,368183,771166495.1
haryana,2019,1,jhajjar district,548076,1042049466
haryana,2019,2,yamunanagar district,322842,733097991.6
haryana,2019,2,sonipat district,888795,2100408323
haryana,2019,2,jind district,335183,1085616289
haryana,2019,2,rohtak district,1096201,2813329871
haryana,2019,2,faridabad district,3523377,4505940224
haryana,2019,2,mahendragarh district,359714,903928698.6
haryana,2019,2,hisar district,761001,2054472611
haryana,2019,2,karnal district,814251,2062725762
haryana,2019,2,fatehabad district,212170,601431999.7
haryana,2019,2,palwal district,741633,1293085678
haryana,2019,2,charkhi dadri district,99348,298692889.3
haryana,2019,2,ambala district,516192,1205417088
haryana,2019,2,rewari district,889511,1639474281
haryana,2019,2,panchkula district,351461,780115034.4
haryana,2019,2,bhiwani district,374433,1139830017
haryana,2019,2,sirsa district,344381,869817209.3
haryana,2019,2,mewat district,415855,1221071244
haryana,2019,2,panipat district,1019615,2473242371
haryana,2019,2,gurugram district,8386864,11575310786
haryana,2019,2,kaithal district,298191,881165185.4
haryana,2019,2,kurukshetra district,421509,955339769.8
haryana,2019,2,jhajjar district,569289,1308026489
haryana,2019,3,yamunanagar district,399398,857965334.8
haryana,2019,3,sonipat district,1066029,2495689740
haryana,2019,3,jind district,408678,1216085136
haryana,2019,3,rohtak district,1158516,3225248553
haryana,2019,3,faridabad district,4701377,5869168552
haryana,2019,3,mahendragarh district,507177,1079689951
haryana,2019,3,hisar district,1055411,2558826215
haryana,2019,3,karnal district,991286,2467996779
haryana,2019,3,fatehabad district,283362,718709989
haryana,2019,3,palwal district,1061268,1687988450
haryana,2019,3,charkhi dadri district,136612,339477044.5
haryana,2019,3,ambala district,637004,1419170555
haryana,2019,3,rewari district,1206241,2010833862
haryana,2019,3,panchkula district,484783,992298739.8
haryana,2019,3,bhiwani district,475369,1281625493
haryana,2019,3,sirsa district,420805,994405010.9
haryana,2019,3,mewat district,620519,1477213720
haryana,2019,3,panipat district,1155825,2901827843
haryana,2019,3,gurugram district,11843666,15022524505
haryana,2019,3,kaithal district,358681,1010171721
haryana,2019,3,kurukshetra district,616227,1219547000
haryana,2019,3,jhajjar district,755297,1642655006
haryana,2019,4,yamunanagar district,498392,1112625526
haryana,2019,4,sonipat district,1368457,3347168253
haryana,2019,4,jind district,536486,1639970055
haryana,2019,4,rohtak district,1428337,4158625642
haryana,2019,4,faridabad district,5358174,7782346424
haryana,2019,4,mahendragarh district,694592,1584910815
haryana,2019,4,hisar district,1309901,3351369913
haryana,2019,4,karnal district,1280457,3322975422
haryana,2019,4,fatehabad district,377876,992743748.6
haryana,2019,4,palwal district,1273274,2370503274
haryana,2019,4,charkhi dadri district,168941,463339408.3
haryana,2019,4,ambala district,820296,1895665171
haryana,2019,4,rewari district,1538398,2831585560
haryana,2019,4,panchkula district,573361,1179807256
haryana,2019,4,bhiwani district,618484,1752990396
haryana,2019,4,sirsa district,558726,1348363728
haryana,2019,4,mewat district,850275,2267476888
haryana,2019,4,panipat district,1437677,3870819295
haryana,2019,4,gurugram district,14935865,19000424238
haryana,2019,4,kaithal district,435877,1329296855
haryana,2019,4,kurukshetra district,796665,1609238971
haryana,2019,4,jhajjar district,965474,2147473030
haryana,2020,1,yamunanagar district,558348,1172835686
haryana,2020,1,sonipat district,2016893,5091258326
haryana,2020,1,jind district,792514,2305447629
haryana,2020,1,rohtak district,1803076,5175066327
haryana,2020,1,faridabad district,5840117,8881105700
haryana,2020,1,mahendragarh district,812720,1774232509
haryana,2020,1,hisar district,1533724,3820470010
haryana,2020,1,karnal district,1579733,4003478769
haryana,2020,1,fatehabad district,438880,1074164857
haryana,2020,1,palwal district,1613263,3109146807
haryana,2020,1,charkhi dadri district,208834,562772483.6
haryana,2020,1,ambala district,956506,2112697117
haryana,2020,1,rewari district,1747564,3142595798
haryana,2020,1,panchkula district,651033,1274745092
haryana,2020,1,bhiwani district,768147,2100759581
haryana,2020,1,sirsa district,656981,1538727815
haryana,2020,1,mewat district,1241283,3154872672
haryana,2020,1,panipat district,1781967,4661669007
haryana,2020,1,gurugram district,16484737,21152356889
haryana,2020,1,kaithal district,483716,1393783067
haryana,2020,1,kurukshetra district,976468,2101835665
haryana,2020,1,jhajjar district,1089583,2372192750
haryana,2020,2,yamunanagar district,645364,1269799998
haryana,2020,2,sonipat district,2067865,5016220638
haryana,2020,2,jind district,791601,2194774578
haryana,2020,2,rohtak district,2050920,5946541939
haryana,2020,2,faridabad district,5775792,8177450074
haryana,2020,2,mahendragarh district,1152066,2503496878
haryana,2020,2,hisar district,1644838,4146210408
haryana,2020,2,karnal district,1629574,4045109843
haryana,2020,2,fatehabad district,533673,1312791083
haryana,2020,2,palwal district,2090627,3788124543
haryana,2020,2,charkhi dadri district,301953,834008663.5
haryana,2020,2,ambala district,1016809,2154410296
haryana,2020,2,rewari district,2022132,3582603329
haryana,2020,2,panchkula district,619625,1199233109
haryana,2020,2,bhiwani district,973720,2795033053
haryana,2020,2,sirsa district,759835,1811788465
haryana,2020,2,mewat district,1598705,3658746772
haryana,2020,2,panipat district,2011582,5207544727
haryana,2020,2,gurugram district,11284856,14426170121
haryana,2020,2,kaithal district,583834,1619967939
haryana,2020,2,kurukshetra district,978542,2346620365
haryana,2020,2,jhajjar district,1247137,2674618101
haryana,2020,3,yamunanagar district,763343,1615787282
haryana,2020,3,sonipat district,2922945,7024743099
haryana,2020,3,jind district,893421,2533560699
haryana,2020,3,rohtak district,1740356,4643691558
haryana,2020,3,faridabad district,8700173,13490214443
haryana,2020,3,mahendragarh district,1444047,3179331732
haryana,2020,3,hisar district,2209518,5761605478
haryana,2020,3,karnal district,1955755,4578348863
haryana,2020,3,fatehabad district,623907,1615396731
haryana,2020,3,palwal district,2672871,4869775359
haryana,2020,3,charkhi dadri district,356875,1030013843
haryana,2020,3,ambala district,1529567,3610359386
haryana,2020,3,rewari district,3041169,5346067429
haryana,2020,3,panchkula district,802938,1612924042
haryana,2020,3,bhiwani district,1151218,3304152585
haryana,2020,3,sirsa district,907337,2219962582
haryana,2020,3,mewat district,2107221,5099537213
haryana,2020,3,panipat district,2334545,5809998641
haryana,2020,3,gurugram district,18098421,23437360422
haryana,2020,3,kaithal district,679617,1932756088
haryana,2020,3,kurukshetra district,1320433,3113702590
haryana,2020,3,jhajjar district,1682502,3738660380
haryana,2020,4,yamunanagar district,1077956,2410444772
haryana,2020,4,sonipat district,3721622,9010603702
haryana,2020,4,jind district,1272317,3898130379
haryana,2020,4,rohtak district,2331057,6256117816
haryana,2020,4,faridabad district,12149079,19603646063
haryana,2020,4,mahendragarh district,2071830,5132014526
haryana,2020,4,hisar district,3190398,8738948859
haryana,2020,4,karnal district,2527301,6152410696
haryana,2020,4,fatehabad district,929917,2561718838
haryana,2020,4,palwal district,3692902,7333424919
haryana,2020,4,charkhi dadri district,516694,1591959233
haryana,2020,4,ambala district,1935671,4518807088
haryana,2020,4,rewari district,4329508,8169865745
haryana,2020,4,panchkula district,1120856,2225317959
haryana,2020,4,bhiwani district,1703541,5280654024
haryana,2020,4,sirsa district,1289154,3492793678
haryana,2020,4,mewat district,2948645,7484819525
haryana,2020,4,panipat district,3059943,7874714736
haryana,2020,4,gurugram district,28192581,35629614077
haryana,2020,4,kaithal district,959377,2945844253
haryana,2020,4,kurukshetra district,1721950,4141680049
haryana,2020,4,jhajjar district,2429140,5544973431
haryana,2021,1,yamunanagar district,1043361,2388580347
haryana,2021,1,sonipat district,4353956,9992974986
haryana,2021,1,jind district,1154593,3573969998
haryana,2021,1,rohtak district,2708295,6792159647
haryana,2021,1,faridabad district,12970900,21241648454
haryana,2021,1,mahendragarh district,2091685,5054815919
haryana,2021,1,hisar district,3294765,8859730937
haryana,2021,1,karnal district,2822406,6379825747
haryana,2021,1,fatehabad district,997671,2397117721
